"","subject","trial","item","category","supercategory","PosOr","answercode","correct","correct_manual","answer_auto_jaro","correct_auto_jaro","word","word.c","letters.01","timing.01"
"2745",21,25,"fuss","Körperteile","Misc I",2,"isna","NA",0,"isna",0,"NA","NA","F",966
"2746",21,26,"feile","Heimwerker","Werkzeug",2,"isna","NA",0,"isna",0,"NA","NA","r",4936
"2747",21,27,"pfeife","Filler","Filler",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"eBackspaceBackspaceBackspacepfiBackspaceeifeEnter","pfeife","e",NA
"2748",21,28,"kekse","Süssigkeiten","Lebensmittel",2,"correct","1",1,"correct",1,"kekseEnter","kekse","k",992
"2749",21,29,"arm","Körperteile","Misc I",3,"correct","1",1,"correct",1,"armEnter","arm","a",748
"2750",21,30,"schraubenzieher","Heimwerker","Werkzeug",3,"almostcorrect","1",1,"correctedtocorrect",1,"schraubenzuiBackspaceBackspaceBackspacezieherEnter","schraubenzieher","s",1152
"2751",21,31,"bonbon","Süssigkeiten","Lebensmittel",3,"almostcorrect","1",1,"correctedtocorrect",1,"bonoBackspacebonEnter","bonbon","b",798
"2752",21,32,"hand","Körperteile","Misc I",4,"correct","1",1,"correct",1,"handEnter","hand","h",798
"2753",21,33,"ventilator","Filler","Filler",3,"correct","1",1,"correct",1,"ventilatorEnter","ventilator","v",1803
"2754",21,34,"ball","Filler","Filler",4,"correct","1",1,"correct",1,"ballEnter","ball","b",929
"2755",21,35,"bein","Körperteile","Misc I",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"fBackspaceBackspacebeinEnter","6bein","f",1531
"2756",21,36,"kuchen","Süssigkeiten","Lebensmittel",4,"almostcorrect","1",1,"alternative_corrected",1,"torteEnter","torte","t",1638
"2757",21,37,"hammer","Heimwerker","Werkzeug",4,"correct","1",1,"correct",1,"hammerEnter","hammer","h",912
"2758",21,38,"kamera","Filler","Filler",5,"correct","1",1,"correct",1,"kameraEnter","kamera","k",840
"2759",21,39,"schokolade","Süssigkeiten","Lebensmittel",5,"almostcorrect","1",1,"correctedtocorrect",1,"shcBackspaceBackspacechokoladeEnter","schokolade","s",793
"2760",21,40,"zange","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"zangeEnter","zange","z",2143
"2761",21,41,"hochhaus","Gebäude","Misc II",1,"correct","1",1,"correct",1,"hochhausEnter","hochhaus","h",845
"2762",21,42,"hocker","Sitzen","Möbel",1,"isna","NA",0,"isna",0,"NA","NA","s",5085
"2763",21,43,"taube","Vögel","Tiere",1,"first_letter_incorrect","NA",0,"first_letter_error",0,"hlBackspaceBackspaceBackspacetaubeEnter","6taube","h",NA
"2764",21,44,"tempel","Gebäude","Misc II",2,"semantic_relation","NA",0,"not_correct",0,"hausEnter","haus","h",2000
"2765",21,45,"stuhl","Sitzen","Möbel",2,"correct","1",1,"correct",1,"stuhlEnter","stuhl","s",882
"2766",21,46,"schwan","Vögel","Tiere",2,"correct","1",1,"correct",1,"schwanEnter","schwan","s",832
"2767",21,47,"kirche","Gebäude","Misc II",3,"correct","1",1,"correct",1,"kircheEnter","kirche","k",1557
"2768",21,48,"spaghetti","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"spagettiEnter","spagetti","s",887
"2769",21,49,"schwamm","Filler","Filler",2,"correct","1",1,"correct",1,"schwammEnter","schwamm","s",868
"2770",21,50,"burg","Gebäude","Misc II",4,"correct","1",1,"correct",1,"burgEnter","burg","b",1545
"2771",21,51,"parfum","Filler","Filler",3,"almostcorrect","1",1,"approx_correct",1,"parfü,BackspacemEnter","parfüm","p",1260
"2772",21,52,"ente","Vögel","Tiere",3,"correct","1",1,"correct",1,"enteEnter","ente","e",1253
"2773",21,53,"couch","Sitzen","Möbel",3,"almostcorrect","1",1,"alternative_corrected",1,"sofaEnter","sofa","s",1912
"2774",21,54,"puppe","Filler","Filler",4,"correct","1",1,"correct",1,"puppeEnter","puppe","p",1458
"2775",21,55,"eule","Vögel","Tiere",4,"correct","1",1,"correct",1,"euleEnter","eule","e",1021
"2776",21,56,"sessel","Sitzen","Möbel",4,"semantic_relation","NA",0,"distance_based_error",0,"stuhlEnter","stuhl","s",2938
"2777",21,57,"schloss","Gebäude","Misc II",5,"almostcorrect","1",1,"alternative_corrected",1,"burgEnter","burg","b",984
"2778",21,58,"strauss","Vögel","Tiere",5,"almostcorrect","1",1,"alternative_corrected",1,"straussBackspaceBackspaceßEnter","strauß","s",786
"2779",21,59,"bank","Sitzen","Möbel",5,"correct","1",1,"correct",1,"bankEnter","bank","b",1263
"2780",21,60,"zigarette","Filler","Filler",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"ßBackspacezigaretteEnter","zigarette","ß",886
"2781",21,61,"kopfkissen","Filler","Filler",1,"almostcorrect","1",1,"alternative_corrected",1,"kissenEnter","kissen","k",1548
"2782",21,62,"paprika","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"paprikaEnter","paprika","p",964
"2783",21,63,"fenster","Filler","Filler",2,"correct","1",1,"correct",1,"fensterEnter","fenster","f",1375
"2784",21,64,"kopfhörer","Filler","Filler",3,"almostcorrect","1",1,"approx_correct",1,"kopfhöhrerEnter","kopfhöhrer","k",984
"2785",21,65,"sakko","Jacken","Kleidung",1,"almostcorrect","1",1,"alternative_corrected",1,"anzugEnter","anzug","a",1755
"2786",21,66,"kartoffel","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"kartoffelEnter","kartoffel","k",828
"2787",21,67,"besen","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"besenEnter","besen","b",1183
"2788",21,68,"arztkittel","Jacken","Kleidung",2,"semantic_relation","NA",0,"not_correct",0,"mantelEnter","mantel","m",989
"2789",21,69,"badewanne","Filler","Filler",4,"correct","1",1,"correct",1,"badewanneEnter","badewanne","b",1380
"2790",21,70,"sense","Bauernhof","Werkzeug",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"sBackspaceBackspacesenseEnter","6sense","s",2288
"2791",21,71,"kapuzenpulli","Jacken","Kleidung",3,"almostcorrect","1",1,"alternative_corrected",1,"pulloverEnter","pullover","p",1956
"2792",21,72,"karotte","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"karotteEnter","karotte","k",949
"2793",21,73,"schaufel","Bauernhof","Werkzeug",3,"correct","1",1,"correct",1,"schaufelEnter","schaufel","s",915
"2794",21,74,"daunenweste","Jacken","Kleidung",4,"almostcorrect","1",1,"alternative_corrected",1,"westeEnter","weste","w",1193
"2795",21,75,"brokkoli","Gemüse","Lebensmittel",4,"correct","1",1,"correct",1,"brokkoliEnter","brokkoli","b",1304
"2796",21,76,"axt","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"axtEnter","axt","a",877
"2797",21,77,"pelzmantel","Jacken","Kleidung",5,"almostcorrect","1",1,"alternative_corrected",1,"mantelEnter","mantel","m",1368
"2798",21,78,"kerze","Filler","Filler",5,"correct","1",1,"correct",1,"kerzeEnter","kerze","k",893
"2799",21,79,"gurke","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"gurkeEnter","gurke","g",1001
"2800",21,80,"säge","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"sägeEnter","säge","s",919
"2801",21,81,"fächer","Filler","Filler",1,"isna","NA",0,"isna",0,"NA","NA","d",3931
"2802",21,82,"aal","Fische","Tiere",1,"correct","1",1,"correct",1,"aalEnter","aal","a",1171
"2803",21,83,"regal","Aufbewahrung","Möbel",1,"semantic_relation","NA",0,"not_correct",0,"schrankEnter","schrank","s",3061
"2804",21,84,"auto","Strasse","Fortbewegungsmittel",1,"almostcorrect","1",1,"correctedtocorrect",1,"autopBackspaceEnter","auto","a",947
"2805",21,85,"rochen","Fische","Tiere",2,"correct","1",1,"correct",1,"rochenEnter","rochen","r",1328
"2806",21,86,"safe","Aufbewahrung","Möbel",2,"correct","1",1,"correct",1,"safeEnter","safe","s",1275
"2807",21,87,"luftballon","Filler","Filler",2,"almostcorrect","1",1,"alternative_corrected",1,"ballonEnter","ballon","b",1276
"2808",21,88,"hai","Fische","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"haoBackspaceiEnter","hai","h",1400
"2809",21,89,"schachtel","Aufbewahrung","Möbel",3,"correct","1",1,"correct",1,"schachtelEnter","schachtel","s",2251
"2810",21,90,"motorrad","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"motorradEnter","motorrad","m",878
"2811",21,91,"pinsel","Filler","Filler",3,"correct","1",1,"correct",1,"pinselEnter","pinsel","p",1217
"2812",21,92,"kleiderschrank","Aufbewahrung","Möbel",4,"almostcorrect","1",1,"alternative_corrected",1,"schrankEnter","schrank","s",1469
"2813",21,93,"kutsche","Strasse","Fortbewegungsmittel",3,"semantic_relation","NA",0,"first_letter_error",0,"autoBackspaceBackspaceBackspaceBackspaceBackspaceBackspacekurBackspacetscheEnter","kutsche","a",1501
"2814",21,94,"cd","Filler","Filler",4,"correct","1",1,"correct",1,"cdEnter","cd","c",1041
"2815",21,95,"schublade","Aufbewahrung","Möbel",5,"correct","1",1,"correct",1,"schubladeEnter","schublade","s",3366
"2816",21,96,"lkw","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"lkwEnter","lkw","l",1504
"2817",21,97,"goldfisch","Fische","Tiere",4,"correct","1",1,"correct",1,"goldfischEnter","goldfisch","g",1291
"2818",21,98,"schwert","Filler","Filler",5,"correct","1",1,"correct",1,"schwertEnter","schwert","s",949
"2819",21,99,"bus","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"busEnter","bus","b",869
"2820",21,100,"delfin","Fische","Tiere",5,"correct","1",1,"correct",1,"delfinEnter","delfin","d",2829
"2821",21,101,"mikrowelle","Küche","Möbel",1,"almostcorrect","1",1,"correctedtocorrect",1,"m,BackspaceikrosBackspacewelleEnter","mikrowelle","m",862
"2822",21,102,"bleistift","Büro","Werkzeug",1,"correct","1",1,"correct",1,"bleistiftEnter","bleistift","b",991
"2823",21,103,"gondel","Wasser","Fortbewegungsmittel",1,"semantic_relation","NA",0,"not_correct",0,"kanuEnter","kanu","k",1464
"2824",21,104,"geschirrspüler","Küche","Möbel",2,"almostcorrect","1",1,"approx_alternative",1,"spülmaschieneEnter","spülmaschiene","s",1231
"2825",21,105,"klammer","Büro","Werkzeug",2,"almostcorrect","1",1,"alternative_corrected",1,"büroklammerEnter","büroklammer","b",1469
"2826",21,106,"u-boot","Wasser","Fortbewegungsmittel",2,"semantic_relation","NA",0,"not_correct",0,"schiffEnter","schiff","s",3153
"2827",21,107,"kühlschrank","Küche","Möbel",3,"correct","1",1,"correct",1,"kühlschrankEnter","kühlschrank","k",1203
"2828",21,108,"lippenstift","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"lippenstifrtEnter","lippenstifrt","l",1414
"2829",21,109,"kanu","Wasser","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"kanuEnter","kanu","k",1100
"2830",21,110,"kaffeemaschine","Küche","Möbel",4,"almostcorrect","1",1,"approx_correct",1,"kaffeemaschineneEnter","kaffeemaschinene","k",987
"2831",21,111,"steckdose","Filler","Filler",2,"correct","1",1,"correct",1,"steckdoseEnter","steckdose","s",941
"2832",21,112,"segelschiff","Wasser","Fortbewegungsmittel",4,"almostcorrect","1",1,"alternative_corrected",1,"schiffEnter","schiff","s",1085
"2833",21,113,"herd","Küche","Möbel",5,"correct","1",1,"correct",1,"herdEnter","herd","h",1132
"2834",21,114,"radiergummi","Büro","Werkzeug",3,"correct","1",1,"correct",1,"radiergummiEnter","radiergummi","r",1846
"2835",21,115,"briefmarke","Filler","Filler",3,"correct","1",1,"correct",1,"briefmarkeEnter","briefmarke","b",1194
"2836",21,116,"würfel","Filler","Filler",4,"correct","1",1,"correct",1,"würfelEnter","würfel","w",2511
"2837",21,117,"schere","Büro","Werkzeug",4,"correct","1",1,"correct",1,"schereEnter","schere","s",1081
"2838",21,118,"yacht","Wasser","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"yachtEnter","yacht","y",1482
"2839",21,119,"baby","Filler","Filler",5,"correct","1",1,"correct",1,"babyEnter","baby","b",933
"2840",21,120,"lineal","Büro","Werkzeug",5,"correct","1",1,"correct",1,"linealEnter","lineal","l",999
"2841",21,121,"becher","Trinkgefässe","Misc II",1,"first_letter_incorrect","NA",0,"first_letter_error",0,"sBackspacebecherEnter","becher","s",3064
"2842",21,122,"kirsche","Obst","Lebensmittel",1,"almostcorrect","1",1,"approx_correct",1,"kirsBackspacecheEnter","kirche","k",802
"2843",21,123,"spinne","Insekten","Tiere",1,"correct","1",1,"correct",1,"spinneEnter","spinne","s",886
"2844",21,124,"mikrofon","Filler","Filler",1,"correct","1",1,"correct",1,"mikrofonEnter","mikrofon","m",1412
"2845",21,125,"trauben","Obst","Lebensmittel",2,"correct","1",1,"correct",1,"traubenEnter","trauben","t",1028
"2846",21,126,"fliege","Insekten","Tiere",2,"almostcorrect","1",1,"alternative_corrected",1,"mückeBackspaceeEnter","mücke","m",845
"2847",21,127,"waage","Filler","Filler",2,"correct","1",1,"correct",1,"waageEnter","waage","w",1049
"2848",21,128,"apfel","Obst","Lebensmittel",3,"correct","1",1,"correct",1,"apfelEnter","apfel","a",691
"2849",21,129,"ameise","Insekten","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"amaeisBackspaceBackspaceBackspaceBackspaceeiseEnter","ameise","a",813
"2850",21,130,"tasse","Trinkgefässe","Misc II",2,"correct","1",1,"correct",1,"tasseEnter","tasse","t",1165
"2851",21,131,"birne","Obst","Lebensmittel",4,"almostcorrect","1",1,"correctedtocorrect",1,"brBackspaceirneEnter","birne","b",814
"2852",21,132,"fernglas","Filler","Filler",3,"correct","1",1,"correct",1,"fernglasEnter","fernglas","f",969
"2853",21,133,"flasche","Trinkgefässe","Misc II",3,"almostcorrect","1",1,"approx_correct",1,"falscheEnter","falsche","f",1375
"2854",21,134,"banane","Obst","Lebensmittel",5,"correct","1",1,"correct",1,"bananeEnter","banane","b",901
"2855",21,135,"marienkäfer","Insekten","Tiere",4,"correct","1",1,"correct",1,"marienkäferEnter","marienkäfer","m",849
"2856",21,136,"schornstein","Filler","Filler",4,"almostcorrect","1",1,"correctedtocorrect",1,"schronBackspaceBackspaceBackspaceornsteinEnter","schornstein","s",1032
"2857",21,137,"kanne","Trinkgefässe","Misc II",4,"correct","1",1,"correct",1,"kanneEnter","kanne","k",1232
"2858",21,138,"biene","Insekten","Tiere",5,"correct","1",1,"correct",1,"bieneEnter","biene","b",1215
"2859",21,139,"bürste","Filler","Filler",5,"correct","1",1,"correct",1,"bürsteEnter","bürste","b",1303
"2860",21,140,"glas","Trinkgefässe","Misc II",5,"almostcorrect","1",1,"approx_correct",1,"galsEnter","gals","g",1037
"2861",21,141,"bär","Raubtiere","Tiere",1,"correct","1",1,"correct",1,"bärEnter","bär","b",925
"2862",21,142,"löffel","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"löffelEnter","löffel","l",1826
"2863",21,143,"ohrring","Schmuck","Kleidung",1,"correct","1",1,"correct",1,"ohrringEnter","ohrring","o",2017
"2864",21,144,"käfig","Filler","Filler",1,"correct","1",1,"correct",1,"käfigEnter","käfig","k",1130
"2865",21,145,"messer","Kochen","Werkzeug",2,"correct","1",1,"correct",1,"messerEnter","messer","m",823
"2866",21,146,"kette","Schmuck","Kleidung",2,"correct","1",1,"correct",1,"ketteEnter","kette","k",1031
"2867",21,147,"brille","Filler","Filler",2,"correct","1",1,"correct",1,"brilleEnter","brille","b",1094
"2868",21,148,"schneebesen","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"schneebesenEnter","schneebesen","s",1128
"2869",21,149,"löwe","Raubtiere","Tiere",2,"correct","1",1,"correct",1,"löweEnter","löwe","l",1259
"2870",21,150,"streichholz","Filler","Filler",3,"correct","1",1,"correct",1,"streichholzEnter","streichholz","s",1087
"2871",21,151,"ring","Schmuck","Kleidung",3,"correct","1",1,"correct",1,"ringEnter","ring","r",2252
"2872",21,152,"leopard","Raubtiere","Tiere",3,"correct","1",1,"correct",1,"leopardEnter","leopard","l",1134
"2873",21,153,"glocke","Filler","Filler",4,"correct","1",1,"correct",1,"glockeEnter","glocke","g",1042
"2874",21,154,"gabel","Kochen","Werkzeug",4,"correct","1",1,"correct",1,"gabelEnter","gabel","g",1384
"2875",21,155,"armband","Schmuck","Kleidung",4,"correct","1",1,"correct",1,"armbandEnter","armband","a",3094
"2876",21,156,"panther","Raubtiere","Tiere",4,"correct","1",1,"correct",1,"pantherEnter","panther","p",1778
"2877",21,157,"ampel","Filler","Filler",5,"correct","1",1,"correct",1,"ampelEnter","ampel","a",1110
"2878",21,158,"brosche","Schmuck","Kleidung",5,"almostcorrect","1",1,"alternative_corrected",1,"schmuckEnter","schmuck","s",1681
"2879",21,159,"tiger","Raubtiere","Tiere",5,"semantic_relation","NA",0,"not_correct",0,"löweEnter","löwe","l",1774
"2880",21,160,"kelle","Kochen","Werkzeug",5,"isna","NA",0,"isna",0,"NA","NA","s",2298
"2881",22,1,"sakko","Jacken","Kleidung",1,"correct","1",1,"correct",1,"SAKKO ","SAKKO","S",985
"2882",22,2,"brokkoli","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"BROKKOLI ","BROKKOLI","B",720
"2883",22,3,"baby","Filler","Filler",1,"correct","1",1,"correct",1,"BABY ","BABY","B",785
"2884",22,4,"sense","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SENSE ","SENSE","S",750
"2885",22,5,"parfum","Filler","Filler",2,"correct","1",1,"correct",1,"PARFUM ","PARFUM","P",846
"2886",22,6,"pelzmantel","Jacken","Kleidung",2,"correct","1",1,"correct",1,"PELZMANTEL ","PELZMANTEL","P",1406
"2887",22,7,"fächer","Filler","Filler",3,"correct","1",1,"correct",1,"FÄCHER ","FÄCHER","F",1216
"2888",22,8,"schaufel","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"SCHAUFEL ","SCHAUFEL","S",720
"2889",22,9,"arztkittel","Jacken","Kleidung",3,"almostcorrect","1",1,"alternative_corrected",1,"KITTEL ","KITTEL","K",4309
"2890",22,10,"gurke","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"GURKE ","GURKE","G",952
"2891",22,11,"briefkasten","Filler","Filler",4,"almostcorrect","1",1,"correctedtocorrect",1,"BRIEFKATSBackspaceBackspaceSTEN ","BRIEFKASTEN","B",1183
"2892",22,12,"daunenweste","Jacken","Kleidung",4,"semantic_relation","NA",0,"not_correct",0,"JACKE ","JACKE","J",2721
"2893",22,13,"paprika","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"PAPRIKA ","PAPRIKA","P",833
"2894",22,14,"axt","Bauernhof","Werkzeug",3,"correct","1",1,"correct",1,"AXT ","AXT","A",759
"2895",22,15,"badewanne","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"BADWBackspaceEWANNE ","BADEWANNE","B",886
"2896",22,16,"karotte","Gemüse","Lebensmittel",4,"correct","1",1,"correct",1,"KAROTTE ","KAROTTE","K",754
"2897",22,17,"besen","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"BESEN ","BESEN","B",746
"2898",22,18,"kapuzenpulli","Jacken","Kleidung",5,"correct","1",1,"correct",1,"KAPUZENPULLI ","KAPUZENPULLI","K",1294
"2899",22,19,"kartoffel","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"KARTOFFEL ","KARTOFFEL","K",1019
"2900",22,20,"säge","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"SÄGE ","SÄGE","S",738
"2901",22,21,"schaf","Huftiere","Tiere",1,"correct","1",1,"correct",1,"SCHAF ","SCHAF","S",739
"2902",22,22,"rose","Blumen","Misc II",1,"correct","1",1,"correct",1,"ROSE ","ROSE","R",679
"2903",22,23,"klavier","Instrumente","Misc I",1,"correct","1",1,"correct",1,"KLAVIER ","KLAVIER","K",704
"2904",22,24,"pferd","Huftiere","Tiere",2,"correct","1",1,"correct",1,"PFERD ","PFERD","P",790
"2905",22,25,"kerze","Filler","Filler",1,"correct","1",1,"correct",1,"KERZE ","KERZE","K",999
"2906",22,26,"gitarre","Instrumente","Misc I",2,"correct","1",1,"correct",1,"GITARRE ","GITARRE","G",714
"2907",22,27,"pfeife","Filler","Filler",2,"correct","1",1,"correct",1,"PFEIFE ","PFEIFE","P",1589
"2908",22,28,"orchidee","Blumen","Misc II",2,"semantic_relation","NA",0,"not_correct",0,"BLUME ","BLUME","B",1880
"2909",22,29,"kuh","Huftiere","Tiere",3,"correct","1",1,"correct",1,"KUH ","KUH","K",721
"2910",22,30,"puppe","Filler","Filler",3,"correct","1",1,"correct",1,"PUPPE ","PUPPE","P",1290
"2911",22,31,"tulpe","Blumen","Misc II",3,"semantic_relation","NA",0,"not_correct",0,"BLUME ","BLUME","B",2136
"2912",22,32,"harfe","Instrumente","Misc I",3,"correct","1",1,"correct",1,"HARFE ","HARFE","H",815
"2913",22,33,"kamel","Huftiere","Tiere",4,"correct","1",1,"correct",1,"KAMEL ","KAMEL","K",850
"2914",22,34,"sonnenblume","Blumen","Misc II",4,"correct","1",1,"correct",1,"SONNENBLUME ","SONNENBLUME","S",990
"2915",22,35,"geige","Instrumente","Misc I",4,"correct","1",1,"correct",1,"GEIGE ","GEIGE","G",1885
"2916",22,36,"fenster","Filler","Filler",4,"correct","1",1,"correct",1,"FENSTER ","FENSTER","F",1265
"2917",22,37,"reh","Huftiere","Tiere",5,"correct","1",1,"correct",1,"REH ","REH","R",1176
"2918",22,38,"schlagzeug","Instrumente","Misc I",5,"correct","1",1,"correct",1,"SCHLAGZEUG ","SCHLAGZEUG","S",1611
"2919",22,39,"luftballon","Filler","Filler",5,"correct","1",1,"correct",1,"LUFTBALLON ","LUFTBALLON","L",1834
"2920",22,40,"löwenzahn","Blumen","Misc II",5,"almostcorrect","1",1,"correctedtocorrect",1,"LÄBackspaceÖWENZAHN ","LÖWENZAHN","L",2016
"2921",22,41,"schneebesen","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"SCHNEEBESEN ","SCHNEEBESEN","S",1111
"2922",22,42,"panther","Raubtiere","Tiere",1,"correct","1",1,"correct",1,"PANTHER ","PANTHER","P",773
"2923",22,43,"mikrofon","Filler","Filler",1,"correct","1",1,"correct",1,"MIKROFON ","MIKROFON","M",987
"2924",22,44,"kelle","Kochen","Werkzeug",2,"almostcorrect","1",1,"approx_alternative",1,"SUPPControlAKELLE ","SUPP7AKELLE","S",2182
"2925",22,45,"löwe","Raubtiere","Tiere",2,"correct","1",1,"correct",1,"LÖWE ","LÖWE","L",1232
"2926",22,46,"ohrring","Schmuck","Kleidung",1,"correct","1",1,"correct",1,"OHRRING ","OHRRING","O",1377
"2927",22,47,"messer","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"MESSER ","MESSER","M",1237
"2928",22,48,"tiger","Raubtiere","Tiere",3,"correct","1",1,"correct",1,"TIGER ","TIGER","T",1242
"2929",22,49,"brosche","Schmuck","Kleidung",2,"almostcorrect","1",1,"approx_alternative",1,"JUControlASCHMUCK ","JU7ASCHMUCK","J",2289
"2930",22,50,"würfel","Filler","Filler",2,"correct","1",1,"correct",1,"WÜRFEL ","WÜRFEL","W",946
